SIM Medium Equity B3,2018/04/03,"485,515,152.00",2022/08/18
SIM Mgd Aggressive FoF B1,2006/08/18,"244,887,476.00",2022/08/18
SIM Mgd Cautious FoF B1,2006/08/18,"476,249,774.00",2022/08/18
SIM Mgd Conservative FoF B1,2006/10/26,"159,794,377.00",2022/08/18
SIM Mgd Moderate Aggr FoF B1,2006/10/26,"456,147,320.00",2022/08/18
SIM Mgd Moderate FoF B1,2006/08/18,"946,388,715.00",2022/08/18
SIM Money Market R,1997/05/01,"10,811,301,037.00",2022/08/18
SIM Property A,2004/04/01,"4,828,490,031.00",2022/08/18
SIM Resources,1998/10/01,"257,272,137.00",2022/08/18
SIM SA Active Income B1,2006/11/03,"5,405,888,134.00",2022/08/18
SIM Small Cap R,1997/06/02,"257,287,705.00",2022/08/18
SIM Top Choice Equity B1,2006/08/18,"1,527,559,372.00",2022/08/18
Simplisiti BCI Flexible FoF A,2011/09/01,"251,530,168.00",2022/08/18
Simplisiti BCI Income Plus FoF A,2011/09/01,"77,069,622.00",2022/08/18
Simplisiti BCI Managed Protector FoF A,2011/09/01,"445,549,341.00",2022/08/18
SIS Equity,2002/07/12,"3,482,593,976.00",2022/08/18
SIS Equity FoF T,2017/11/30,"1,233,595,017.00",2022/08/18
SIS Flexible Income FoF T,2017/11/30,"544,108,471.00",2022/08/18
SIS Inflation Matching FoF,2005/10/18,"194,225,085.00",2022/08/18
SIS Inflation Plus 1-3 FoF,2003/07/01,"3,900,928,295.00",2022/08/18
SIS Inflation Plus 3-5 FoF,2003/07/01,"11,633,012,163.00",2022/08/18
SIS Inflation Plus 3-5 Prudent FoF A,2019/01/29,"1,576,795,919.00",2022/08/18
SIS Inflation Plus 4-6 FoF,2003/07/01,"8,385,518,721.00",2022/08/18
SIS International Flexible FoF,2010/06/01,"1,009,409,545.00",2022/08/18
SIS International Growth FoF,2003/07/01,"9,058,967,340.00",2022/08/18
SIS Maximum Return FoF,2003/07/01,"1,631,643,142.00",2022/08/18
SIS Money Market,2005/10/18,"546,660,719.00",2022/08/18
SIS Property Equity,1998/07/22,"131,115,713.00",2022/08/18
Skyblue BCI Cumulus Moderate FoF A,2007/10/02,"406,299,494.00",2022/08/18
Skyblue BCI Kimberlite Cautious FoF A,2007/10/02,"125,276,992.00",2022/08/18
Skyblue BCI Moderate Worldwide Flex A,2022/04/07,"2,561,453,998.00",2022/07/18
Skyblue BCI Solar Flexible FoF A,2007/10/02,"132,503,119.00",2022/08/18
Skyblue BCI Unconstrained Wldwd Flex A,2022/05/10,"1,167,857,982.00",2022/08/18
SMM Equity Index B1,2006/07/03,"309,398,816.00",2022/08/18
SMM Institutional Aggr Equity 1 B10,2010/07/01,"1,645,369,192.00",2022/08/18
SMM Institutional General Equity 2 B3,2009/07/01,"1,821,355,874.00",2022/08/18
SMM Institutional Positive Return 2 B8,2010/07/02,"10,277.00",2022/08/18
SMM Institutional Positive Return 3 B3,2004/07/01,"692,112,103.00",2022/08/18
SMM Institutional Positive Return 4 B3,2006/05/02,"124,234,366.00",2022/08/18
SMM Property Fund B1,2021/06/08,"1,552,503,306.00",2022/08/18
SMMI Aggressive Balanced One B1,2016/10/03,"1,002,303.00",2022/08/18
SMMI Balanced One B1,2016/10/03,"2,196,759,551.00",2022/08/18
SMMI Bond B2,2006/03/02,"5,540,940,195.00",2022/08/18
SMMI Equity B1,2006/07/03,"3,830,304,655.00",2022/08/18
SMMI Moderate Balanced One B1,2016/10/03,"1,980,905,395.00",2022/08/18
SMMI Prudential Balanced 1 B1,2012/12/14,"1,725,033,448.00",2022/08/18
SMMI Prudential Income Provider 2 B1,2013/01/14,"218,298,164.00",2022/08/18
SMMI Yield Plus B2,2003/04/01,"198,949,070.00",2022/08/18
SNN Money Market C1,2015/06/15,"129,279,927.00",2022/08/18
SouthChester IP Optimum Income B,2015/04/01,"1,781,663,372.00",2022/08/18
Southern Charter BCI Balanced FoF A,2007/10/26,"779,101,027.00",2022/08/18
Southern Charter BCI Defensive FoF A,2007/10/26,"135,099,734.00",2022/08/18
Southern Charter BCI Growth FoF A,2007/10/26,"1,044,725,436.00",2022/08/18
Southern Charter BCI WW Flexible FoF A,2013/10/01,"73,557,040.00",2022/08/18
Southern Right Cptl BCI GQG EM Eq FF W,2022/04/20,"153,153,870.00",2022/08/18
Southern Right Cptl BCI GQG Glb Eq FF A,2022/05/30,"301,564,462.00",2022/08/18
SPW Global High Quality FF A1,2017/07/03,"317,881,876.00",2022/08/18
Standard Bank Fundisa B12,2007/11/12,"234,250,807.00",2022/08/18
Standard Bank Namibia Income B1,2021/03/01,"3,593,625.00",2022/08/18
Standard STANLIB Bond B2,2016/09/26,"936,320,150.00",2022/08/18
Standard STANLIB Equity B2,2016/09/26,"778,727,479.00",2022/08/18
Standard STANLIB GoalAccelerator FOF B2,2016/09/26,"105,851,876.00",2022/08/18
Standard STANLIB GoalAdvancer FOF B2,2016/09/26,"272,524,830.00",2022/08/18
Standard STANLIB GoalBuilder FOF B2,2016/09/26,"612,482,043.00",2022/08/18
Standard STANLIB GoalConserver FOF B2,2016/09/26,"1,989,253,846.00",2022/08/18
Standard STANLIB GoalDefender FOF B2,2016/09/26,"1,343,359,860.00",2022/08/18
Standard STANLIB Property B2,2016/09/26,"164,762,942.00",2022/08/18
Standard STANLIB Yield Plus B2,2016/09/26,"3,678,717,627.00",2022/08/18
STANLIB Absolute Plus B2,2005/12/19,"6,221,817,924.00",2022/08/18
STANLIB Balanced B1,1994/08/01,"5,728,466,857.00",2022/08/18
STANLIB Balanced Cautious B1,2009/01/02,"10,574,214,613.00",2022/08/18
STANLIB Bond A,2000/03/13,"5,402,578,953.00",2022/08/18
STANLIB Core Multi Style Equity B2,2020/11/23,"124,432,949.00",2022/08/18
STANLIB Corporate Money Market B5,2003/03/03,"79,024,215,951.00",2022/08/18
STANLIB Diversified Equity B2,2020/11/02,"6,776,614,910.00",2022/08/18
STANLIB Enhanced Multi Style Eq B1,2016/02/11,"1,480,188,026.00",2022/08/18
STANLIB Enhanced Yield B3,2006/10/11,"3,622,956,600.00",2022/08/18
STANLIB Equity R,1970/01/02,"6,471,743,276.00",2022/08/18
STANLIB Extra Income R,1978/11/02,"11,858,364,175.00",2022/08/18
STANLIB Flexible Income B2,2004/04/29,"4,605,029,648.00",2022/08/18
STANLIB Global Balanced FF B1,2007/01/02,"3,338,737,431.00",2022/08/18
STANLIB Global Bond FF B1,2013/07/01,"150,168,481.00",2022/08/18
STANLIB Global Equity FF R,2004/03/01,"7,256,474,272.00",2022/08/18
STANLIB Global Growth FF B1,2022/02/22,"963,523.00",2022/08/18
STANLIB Global Mlt-Strat Dvrs Gr FF B1,2022/02/22,"1,078,177.00",2022/08/18
STANLIB Global Property FF B1,2004/12/24,"1,079,644,159.00",2022/08/18
STANLIB Income R,1987/05/04,"54,452,978,100.00",2022/08/18
STANLIB Inflation Linked Bond B1,2014/10/13,"1,517,369,083.00",2022/08/18
STANLIB Inst Money Market B4,2000/10/17,"38,796,187,281.00",2022/08/18
STANLIB Medical Investment B1,2006/05/19,"47,570,257.00",2022/08/18
STANLIB MM Absolute Income B3,2001/12/31,"1,643,513,986.00",2022/08/18
STANLIB MM Balanced B1,2002/01/02,"7,989,229,001.00",2022/08/18
STANLIB MM Bond B3,2014/10/30,"713,800,287.00",2022/08/18
STANLIB MM Defensive Balanced B3,2014/11/27,"2,103,265,083.00",2022/08/18
STANLIB MM Diversified Eq FoF B1,2006/10/17,"372,243,013.00",2022/08/18
STANLIB MM Enhanced Yield B3,2014/10/23,"514,529,501.00",2022/08/18
STANLIB MM Global Equity FF B1,2000/09/08,"1,668,509,555.00",2022/08/18
STANLIB MM Low Equity FoF B1,2002/01/02,"1,228,625,855.00",2022/08/18
STANLIB MM Medium-High Equity FoF B1,2003/06/06,"1,225,146,692.00",2022/08/18
STANLIB MM Medium Equity FoF B1,2002/01/02,"932,915,072.00",2022/08/18
STANLIB MM Property B3,2002/12/09,"1,209,932,058.00",2022/08/18
STANLIB MM Real Return B3,2005/03/31,"992,781,705.00",2022/08/18
STANLIB MM SA Equity B2,2001/01/02,"3,032,792,297.00",2022/08/18
STANLIB MM Shari'ah Balanced FoF B4,2015/03/25,"1,999,797,528.00",2022/08/18
STANLIB Money Market R,1997/05/02,"21,137,124,506.00",2022/08/18
STANLIB Property Income B1,2007/01/02,"4,454,892,532.00",2022/08/18
STANLIB USD Currency FoF A,2001/09/03,"520,598,635.00",2022/08/18
Star Prime Balanced C,2019/03/07,"745,332,059.00",2022/08/18
Star Prime Global Growth FF B,2021/11/23,"27,284,335.00",2022/08/18
Star Prime Stable C,2019/03/07,"629,738,155.00",2022/08/18
Steer SNN Stable 1,2020/12/15,"161,767,896.00",2022/08/18
Stelburg BCI Balanced Fund of Funds A,2018/01/25,"151,656,789.00",2022/08/18
Stelburg BCI Cautious Fund of Funds A,2018/01/25,"116,342,044.00",2022/08/18
Sterling Invest Alpha Worldwide Prsct E,2021/08/02,"39,861,525.00",2022/08/18
Stewart BCI Abs Return Blend FoF A,2007/11/01,"54,324,365.00",2022/08/18
Stewart BCI Macro Equity FoF A,2007/11/01,"218,994,545.00",2022/08/18
Steyn Capital Equity Prescient B3,2016/08/01,"778,061,066.00",2022/08/18
Stonehage Fleming - BCI Flex Mngd FoF,2011/10/05,"95,865,517.00",2022/08/18
Stonehage Fleming BCI Flexible Mgd FoF B,2022/07/07,"135,849,430.00",2022/08/18
Stonehage Fleming SCI Equity A3,2016/06/01,"425,358,351.00",2022/08/18
Stonehage Fleming SCI Glb Bst Ids EqFFB1,2018/11/01,"826,374,567.00",2022/08/18
Stonewood BCI Worldwide Flexible A,2014/03/05,"1,054,963,792.00",2022/08/18
Stylo Global Bond Prescient FoF B3,2016/12/12,"51,737,512.00",2022/08/18
Stylo Global Equity Prescient FoF B3,2016/12/12,"255,282,537.00",2022/08/18
Stylo Global RealEstate Prescient FoF B3,2016/12/12,"20,420,050.00",2022/08/18
Sygnia 4th Industrial Revolution Gl Eq B,2016/10/19,"2,985,238,525.00",2022/08/18
Sygnia All Bond Index A,2015/02/20,"626,673,139.00",2022/08/18
Sygnia China New Ecoy Glbl Eq B ZAR Inc,2021/11/30,"25,316,277.00",2022/08/18
Sygnia CPI + 2% B,2012/08/15,"1,857,642,779.00",2022/08/18
Sygnia CPI + 4% B,2012/08/21,"2,380,642,744.00",2022/08/18
Sygnia CPI + 6% B,2012/08/15,"1,898,841,239.00",2022/08/18
Sygnia Divi Index A,2013/06/20,"172,278,974.00",2022/08/18
Sygnia Enhanced Income R,2019/01/03,"3,360,473,775.00",2022/08/18
Sygnia Equity A,2013/07/01,"81,811,897.00",2022/08/18
Sygnia FAANG Plus Equity R,2018/08/23,"556,332,111.00",2022/08/18
Sygnia International Flexible FoF A,2014/05/01,"493,512,258.00",2022/08/18
Sygnia Listed Property Index A,2013/06/20,"165,168,082.00",2022/08/18
Sygnia Money Market A,2016/10/13,"908,403,746.00",2022/08/18
Sygnia Skeleton Balanced 40 A,2014/01/15,"1,255,419,329.00",2022/08/18
Sygnia Skeleton Balanced 60 A,2014/05/28,"1,446,042,461.00",2022/08/18
Sygnia Skeleton Balanced 70 A,2013/06/26,"4,327,361,113.00",2022/08/18
Sygnia Skeleton Balanced Absolute A,2022/03/23,"24,852,254.00",2022/08/18
Sygnia Skeleton Int Equity FoF A,2015/11/27,"1,236,171,949.00",2022/08/18
Sygnia Skeleton Worldwide Flexible A,2016/01/29,"220,466,072.00",2022/08/18
Sygnia SWIX Index A,2013/09/25,"230,292,247.00",2022/08/18
Sygnia Top 40 Index A,2013/05/29,"242,852,876.00",2022/08/18
Synergy Ci Conservative FoF B,2019/03/01,"190,631,540.00",2022/08/18
Synergy Ci Global Flexible Growth Fdr B,2019/03/01,"383,431,393.00",2022/08/18
Synergy Ci Growth FoF B,2019/03/01,"719,389,925.00",2022/08/18
Synergy Ci Moderate FoF B,2019/03/01,"322,550,743.00",2022/08/18
Taquanta Active Income SNN I4,2019/08/21,"843,021,565.00",2022/08/18
Taquanta Bond SNN T4,2021/02/10,"518,256,836.00",2022/08/18
Taquanta Equity SNN I4,2019/11/25,"167,979,607.00",2022/08/18
Taquanta Global Balanced SNN I4,2019/11/25,"11,765.00",2022/07/27
Taquanta Interest Income SNN I5,2019/10/15,"1,206,939,684.00",2022/08/18
Terebinth SCI Active Bond,2020/08/01,"192,808,869.00",2022/08/18
Terebinth SCI Enhanced Income B2,2018/08/01,"830,329,038.00",2022/08/18
Terebinth SCI Optimised Return B2,2022/03/01,"198,007,886.00",2022/08/18
Terebinth SNN Fxd Inc Macro Retl Hdg 1,2013/04/30,,
Thyme Wealth IP Income Multi Asset A,2018/03/01,"393,494,489.00",2022/08/18
Trésor SCI Balanced B1,2015/01/15,"272,218,434.00",2022/08/18
Trésor SCI Equity B2,2017/02/07,"91,362,675.00",2022/08/18
Trésor SCI Flexible B2,2015/01/15,"156,870,905.00",2022/08/18
Trésor SCI Income B2,2015/01/15,"115,204,877.00",2022/08/18
Trésor SCI Stable B1,2015/01/15,"127,913,022.00",2022/08/18
TRG Balanced Prescient FoF A1,2019/01/24,"686,404,785.00",2022/08/18
TRG Flexible Prescient FoF A1,2019/01/24,"178,602,224.00",2022/08/18
TRG Global Flexible Prescient FF A1,2021/09/14,"227,638,466.00",2022/08/18
TRG Income Prescient FoF A1,2019/01/24,"128,137,646.00",2022/08/18
TRG Moderate Prescient FoF A1,2019/01/24,"318,791,563.00",2022/08/18
TRG Stable Prescient FoF A1,2019/01/24,"184,950,241.00",2022/08/18
Triathlon IP Global Feeder D,2017/06/09,"186,745,647.00",2022/08/18
Truffle SCI Flexible A,2010/11/18,"8,897,139,920.00",2022/08/18
Truffle SCI General Equity A,2010/11/18,"1,165,897,130.00",2022/08/18
Truffle SCI Income Plus C,2016/09/21,"525,045,063.00",2022/08/18
Truffle SCI SA Equity TW,2012/07/27,"4,881,204,128.00",2022/08/18
Umthombo Wealth Inst Act Bd Prnt B1,2022/02/28,"1,002,790.00",2022/08/18
Visio BCI Actinio A,2004/04/01,"248,516,791.00",2022/08/18
Visio BCI Balanced D,2019/09/03,"16,057,145.00",2022/08/18
Visio BCI Bond C,2021/03/01,"659,563,031.00",2022/08/18
Visio BCI General Equity A,2014/03/04,"260,694,662.00",2022/08/18
Visio BCI Global Equity C,2022/02/14,"99,030,503.00",2022/08/18
Visio BCI Property B,2017/03/30,"44,677,512.00",2022/08/18
Visio BCI SA Balanced A,2020/09/30,"4,104,430.00",2022/08/18
Visio BCI SA Equity B10,2017/06/06,"875,099,860.00",2022/08/18
Visio BCI SA Property C,2022/07/18,"11,110,689.00",2022/08/18
Visio BCI Shari'ah Equity Fund C,2018/06/14,"354,334,000.00",2022/08/18
Visio BCI Shari'ah Wwd Flx Prprty C,2021/06/01,"2,639,547.00",2022/08/18
Visio BCI Unconstrained Fixed Intst B,2016/04/01,"2,139,167,000.00",2022/08/18
Vunani BCI Bond B,2020/07/06,"760,975,119.00",2022/08/18
Vunani BCI Equity B,2020/07/06,"153,003,421.00",2022/08/18
Vunani BCI Global Macro B,2020/07/06,"2,259,323,802.00",2022/08/18
Vunani BCI Multi Asset D,2022/05/27,"456,130,672.00",2022/08/18
Vunani BCI Short Term Interest B,2020/07/06,"104,878,581.00",2022/08/18
Warwick BCI Balanced A,2009/06/01,"323,307,797.00",2022/08/18
Warwick BCI Equity C,2015/05/04,"244,488,469.00",2022/08/18
Warwick BCI International FoF C,2015/07/01,"1,785,081,958.00",2022/08/18
Wealth Associates BCI Balanced FoF A,2016/06/20,"668,970,592.00",2022/08/18
Wealth Associates BCI Cautious FoF A,2016/06/20,"156,527,072.00",2022/08/18
Wealth Associates BCI Equity B,2020/10/01,"861,579,124.00",2022/08/18
Wealth Associates BCI Flex Growth FoF A,2016/06/20,"485,908,663.00",2022/08/18
Wealth Associates BCI Income B,2020/10/01,"290,726,381.00",2022/08/18
Wealth Associates BCI Moderate FoF A,2016/06/20,"757,777,585.00",2022/08/18
Wealthpoint BCI Balanced A,2022/03/01,"136,004,151.00",2022/08/18
Wealthpoint BCI Worldwide Flex A ZAR Inc,2022/08/04,"52,390,806.00",2022/08/18
Wealthworks Prime Cautious FoF A,2015/09/11,"112,807,704.00",2022/08/18
Wealthworks Prime Managed FoF A,2015/09/11,"326,087,036.00",2022/08/18
Weaver BCI Balanced FoF A,2020/06/01,"181,932,212.00",2022/08/18
Weaver BCI Moderate FoF A,2020/06/01,"526,384,738.00",2022/08/18
Weaver BCI Stable FoF A,2020/06/01,"18,792,892.00",2022/08/18
WellsFaber SCI Balanced FoF,2017/09/29,"297,979,812.00",2022/08/18
WellsFaber SCI Stable FoF,2018/01/30,"238,610,593.00",2022/08/18
Westbrooke Prime Opportunities Flex E,2019/07/12,"310,679,736.00",2022/08/18
Woodland Ci Balanced B,2022/01/31,"191,460,514.00",2022/08/18
Woodland Ci Unconstrained Balanced B,2022/01/31,"207,073,862.00",2022/08/18
Woodland Ci Worldwide Flexible I,2022/01/31,"91,214,435.00",2022/08/18
X-Chequer BCI Equity C,2019/01/02,"65,173,488.00",2022/08/18
Benchmark 1: FTSE/JSE All Share TR ZAR,2002/06/24,,
Peer Group: Display Group,,,
Number of investments ranked,,,
Peer Group Average,,"2,121,476,162.96",
Peer Group Median,,"425,656,286.00",
Peer Group 25th Percentile,,"1,282,865,874.25",
Peer Group 50th Percentile,,"425,656,286.00",
Peer Group 75th Percentile,,"155,008,166.75",
,,,
,,,
